concept:biotechcompany:intuit,concept:ceo:brad_smith,59
concept:biotechcompany:intuit,concept:ceo:stephen_bennett,59
concept:biotechcompany:intuit,concept:ceo:scott_cook,59
concept:biotechcompany:intuit,concept:biotechcompany,60
concept:biotechcompany:intuit,concept:company,60
concept:biotechcompany:aphton_corp,concept:biotechcompany,60
concept:biotechcompany:powershares_dynamic_small_cap_value_portfolio,concept:biotechcompany,60
concept:biotechcompany:lightbridge_inc_,concept:company:lightbridge,13
concept:biotechcompany:premier_community_bankshares_inc,concept:biotechcompany,60
concept:biotechcompany:manhattan_pharmaceuticals,concept:biotechcompany,60
concept:biotechcompany:mandalay_resort_group,concept:biotechcompany,60
concept:biotechcompany:immulogic_pharmaceutical_corp,concept:biotechcompany,60
concept:biotechcompany:caredecision_corp,concept:biotechcompany,60
concept:company:american_family_insurance,concept:economicsector:insurance,16
concept:company:american_family_insurance,concept:company,60
concept:biotechcompany:virginia_commerce_bancorp_inc,concept:biotechcompany,60
concept:biotechcompany:labarge_inc,concept:biotechcompany,60
concept:biotechcompany:fauquier_bankshares_inc,concept:biotechcompany,60
concept:biotechcompany:mastercard_international,concept:bank:mastercard,13
concept:biotechcompany:mastercard_international,concept:bank:mastercard,57
concept:biotechcompany:comtech_telecommunications_corp,concept:biotechcompany,60
concept:biotechcompany:stemcells_inc,concept:biotechcompany,60
concept:biotechcompany:olympic_steel_inc,concept:biotechcompany,60
concept:biotechcompany:drug_company_merck,concept:biotechcompany,60
concept:biotechcompany:ventas__vtr,concept:biotechcompany,60
concept:biotechcompany:cavalier_homes_inc,concept:biotechcompany,60
concept:biotechcompany:douglas_emmett,concept:biotechcompany,60
concept:museum:coventry_transport_museum,concept:museum,60
concept:biotechcompany:skyline_corp,concept:biotechcompany,60
concept:biotechcompany:raven_inds_inc,concept:biotechcompany,60
concept:biotechcompany:tya_pharmaceuticals,concept:biotechcompany,60
concept:biotechcompany:amaru_inc,concept:biotechcompany,60
concept:biotechcompany:ruddick_corp,concept:biotechcompany,60
concept:company:lionbridge_technologies,concept:company,60
concept:biotechcompany:bosnalijek_pharmaceuticals,concept:biotechcompany,60
concept:biotechcompany:barnwell_industries_inc,concept:biotechcompany,60
concept:biotechcompany:frisch_s_restaurants_inc,concept:biotechcompany,60
concept:biotechcompany:smc_recordings_inc,concept:biotechcompany,60
concept:biotechcompany:archer_daniels_midland_co,concept:biotechcompany,60
concept:biotechcompany:bsd_medical_corporation,concept:biotechcompany,60
concept:biotechcompany:pennsylvania_commerce_bancorp_inc,concept:biotechcompany,60
concept:biotechcompany:carrizo_oil___gas,concept:biotechcompany,60
concept:biotechcompany:acura_pharmaceuticals,concept:biotechcompany,60
concept:biotechcompany:mindpix_corp,concept:biotechcompany,60
concept:biotechcompany:belden_inc_,concept:biotechcompany,60
concept:biotechcompany:qlik_technologies_inc,concept:biotechcompany,60
concept:biotechcompany:reed_financial,concept:biotechcompany,60
concept:biotechcompany:sutron_corp,concept:biotechcompany,60
concept:biotechcompany:capital_bancorp_inc,concept:biotechcompany,60
concept:biotechcompany:hillenbrand_inc,concept:biotechcompany,60
concept:biotechcompany:neogen_corporation,concept:biotechcompany,60
concept:biotechcompany:big_5_sporting_goods_corp,concept:biotechcompany,60
concept:biotechcompany:pressure_biosciences_inc,concept:biotechcompany,60
concept:company:noranda_inc_,concept:company,60
concept:biotechcompany:con_way_inc_,concept:biotechcompany,60
concept:biotechcompany:parexel_international,concept:biotechcompany,60
concept:biotechcompany:scotsman_industries_inc,concept:biotechcompany,60
concept:biotechcompany:encysive_pharmaceuticals_inc,concept:biotechcompany,60
concept:biotechcompany:extra_space_storage_inc,concept:biotechcompany,60
concept:biotechcompany:advanced_health_corp,concept:biotechcompany,60
concept:biotechcompany:cost_plus_inc,concept:biotechcompany,60
concept:biotechcompany:cost_plus_inc,concept:retailstore,60
concept:biotechcompany:bone_care_international,concept:biotechcompany,60
concept:biotechcompany:sagemark_companies_ltd,concept:biotechcompany,60
concept:biotechcompany:nokia_corp,concept:biotechcompany,60
concept:biotechcompany:nokia_corp,concept:company,60
concept:building:medical_college_of_georgia,concept:building,60
concept:biotechcompany:nexstar_broadcasting_group_inc,concept:biotechcompany,60
concept:biotechcompany:proshares_ultrashort_ftse_xinhua_china_25,concept:biotechcompany,60
concept:biotechcompany:blacksands_petroleum_inc,concept:biotechcompany,60
concept:biotechcompany:richardson_electronics_ltd,concept:biotechcompany,60
concept:biotechcompany:cytokinetics,concept:biotechcompany,60
concept:company:ongc_videsh_limited,concept:company,60
concept:biotechcompany:biocoral_inc,concept:biotechcompany,60
concept:biotechcompany:corning_inc,concept:biotechcompany,60
concept:biotechcompany:corning_inc,concept:company,60
concept:biotechcompany:cadence_financial_corp,concept:biotechcompany,60
concept:biotechcompany:harlan_laboratories,concept:biotechcompany,60
concept:biotechcompany:icn_pharmaceuticals,concept:drug:virazole,9
concept:biotechcompany:icn_pharmaceuticals,concept:biotechcompany,60
concept:biotechcompany:zambon_group,concept:biotechcompany,60
concept:organization:pfizer_pharmaceuticals_group,concept:organization,60
concept:biotechcompany:qep_resources,concept:biotechcompany,60
concept:company:ppd,concept:person:fred_eshelman,41
concept:company:ppd,concept:person:fred_eshelman,42
concept:company:ppd,concept:person:fred_eshelman,47
concept:company:ppd,concept:person:fred_eshelman,59
concept:biotechcompany:metallica_resources_inc,concept:biotechcompany,60
concept:company:reed_international,concept:company,60
concept:biotechcompany:security_national_financial_corp,concept:biotechcompany,60
concept:organization:glaxosmithkline_group,concept:organization,60
concept:biotechcompany:orbit_international_corp,concept:biotechcompany,60
concept:biotechcompany:bankatlantic_bancorp,concept:biotechcompany,60
concept:biotechcompany:central_garden___pet_co,concept:biotechcompany,60
concept:biotechcompany:xl_capital_ltd,concept:biotechcompany,60
concept:retailstore:costco_wholesale_corp,concept:company:cost,13
concept:retailstore:costco_wholesale_corp,concept:ceo:james_sinegal,40
concept:retailstore:costco_wholesale_corp,concept:ceo:james_sinegal,41
concept:retailstore:costco_wholesale_corp,concept:ceo:james_sinegal,47
concept:retailstore:costco_wholesale_corp,concept:ceo:james_sinegal,49
concept:retailstore:costco_wholesale_corp,concept:ceo:james_sinegal,53
concept:retailstore:costco_wholesale_corp,concept:ceo:james_sinegal,59
concept:retailstore:costco_wholesale_corp,concept:biotechcompany,60
concept:retailstore:costco_wholesale_corp,concept:retailstore,60
concept:retailstore:costco_wholesale_corp,concept:company,60
concept:biotechcompany:metricsinc,concept:biotechcompany,60
concept:biotechcompany:canmex_minerals_corp,concept:biotechcompany,60
concept:company:hyland_software,concept:company,60
concept:biotechcompany:fluka,concept:biotechcompany,60
concept:biotechcompany:commscope_inc,concept:biotechcompany,60
concept:biotechcompany:wipro_ltd,concept:biotechcompany,60
concept:retailstore:home_depot_inc_,concept:retailstore,60
concept:biotechcompany:abbott_pharmaceuticals,concept:biotechcompany,60
concept:biotechcompany:biomerieux,concept:biotechcompany,60
concept:biotechcompany:beckman_coulter,concept:biotechcompany,60
concept:biotechcompany:rait_financial_trust,concept:biotechcompany,60
concept:biotechcompany:hypercom_corp,concept:biotechcompany,60
concept:biotechcompany:lowes_companies_inc,concept:biotechcompany,60
concept:biotechcompany:grupo_aeroportuario_del_centro_norte_sab_de_cv,concept:biotechcompany,60
concept:biotechcompany:old_rep_intl_corp,concept:biotechcompany,60
concept:biotechcompany:witter_dean_world_currency_fund_l_p,concept:biotechcompany,60
concept:biotechcompany:aerogen,concept:biotechcompany,60
concept:biotechcompany:biosense_webster,concept:biotechcompany,60
concept:biotechcompany:villarrica_volcano,concept:biotechcompany,60
concept:biotechcompany:villarrica_volcano,concept:mountainrange,60
concept:biotechcompany:hei_inc,concept:biotechcompany,60
concept:biotechcompany:span_america_medical,concept:biotechcompany,60
concept:biotechcompany:ingram_micro_inc,concept:biotechcompany,60
concept:biotechcompany:clifton_savings,concept:biotechcompany,60
concept:biotechcompany:cholestech,concept:biotechcompany,60
concept:biotechcompany:caraco_pharmaceutical_laboratories,concept:biotechcompany,60
concept:biotechcompany:utek_corp,concept:biotechcompany,60
concept:biotechcompany:yrc_worldwide_inc,concept:biotechcompany,60
concept:biotechcompany:marriott_intl,concept:biotechcompany,60
concept:biotechcompany:genta_inc,concept:biotechcompany,60
concept:biotechcompany:flow_international_corp,concept:biotechcompany,60
concept:biotechcompany:autodesk_inc,concept:biotechcompany,60
concept:biotechcompany:first_data_corp,concept:biotechcompany,60
concept:biotechcompany:crocotta_energy_inc,concept:biotechcompany,60
concept:biotechcompany:donegal_group_inc,concept:biotechcompany,60
concept:biotechcompany:epiq_systems_inc,concept:biotechcompany,60
concept:biotechcompany:telecomm_industries_corp,concept:biotechcompany,60
concept:biotechcompany:ncr_corp,concept:biotechcompany,60
concept:biotechcompany:cenes_pharmaceuticals,concept:biotechcompany,60
concept:biotechcompany:proshares_ultrashort_semiconductors,concept:biotechcompany,60
concept:biotechcompany:mednax_inc,concept:biotechcompany,60
concept:biotechcompany:sunopta_inc,concept:biotechcompany,60
concept:biotechcompany:syntax_brillian_corp,concept:biotechcompany,60
concept:biotechcompany:zap,concept:biotechcompany,60
concept:biotechcompany:lasalle_hotel_properties,concept:biotechcompany,60
concept:biotechcompany:lasalle_hotel_properties,concept:hotel,60
concept:biotechcompany:crescent_banking_co,concept:biotechcompany,60
concept:biotechcompany:aero_vodochody_l_39,concept:biotechcompany,60
concept:biotechcompany:sound_pharmaceuticals,concept:biotechcompany,60
concept:biotechcompany:slm_holding_corp,concept:biotechcompany,60
concept:biotechcompany:global_industries,concept:biotechcompany,60
concept:biotechcompany:hormel_foods_corp,concept:biotechcompany,60
concept:biotechcompany:newbridge_bancorp,concept:biotechcompany,60
concept:biotechcompany:tut_systems_inc,concept:biotechcompany,60
concept:biotechcompany:conair_corp,concept:biotechcompany,60
concept:biotechcompany:genitope,concept:biotechcompany,60
concept:biotechcompany:southwest_gas_corporation,concept:biotechcompany,60
concept:biotechcompany:maidenform_brands_inc,concept:biotechcompany,60
concept:biotechcompany:cet_services_inc,concept:biotechcompany,60
concept:biotechcompany:mdc_partners_inc,concept:biotechcompany,60
concept:biotechcompany:sanofi_synthelabo_inc,concept:biotechcompany,60
concept:biotechcompany:kramer_laboratories,concept:biotechcompany,60
concept:biotechcompany:blue_chip_value_fund_inc,concept:biotechcompany,60
concept:biotechcompany:somerset_pharmaceuticals_inc,concept:biotechcompany,60
concept:biotechcompany:international_medical_group,concept:biotechcompany,60
concept:biotechcompany:united_dominion_industries_limited,concept:biotechcompany,60
concept:biotechcompany:cellzome,concept:biotechcompany,60
concept:company:cheveron,"40.4459000000000,-79.9577000000000",31
concept:company:cheveron,concept:company,60
concept:biotechcompany:panavision_inc,concept:biotechcompany,60
concept:biotechcompany:taubman_centers_inc,concept:biotechcompany,60
concept:biotechcompany:biotel_inc,concept:biotechcompany,60
concept:biotechcompany:ascent_media_corp,concept:biotechcompany,60
concept:biotechcompany:community_west_bancshares,concept:biotechcompany,60
concept:biotechcompany:winmark_corp,concept:biotechcompany,60
concept:biotechcompany:lubys_inc,concept:biotechcompany,60
concept:biotechcompany:echelon_corporation,concept:videogame:echelon,57
concept:biotechcompany:echelon_corporation,concept:biotechcompany,60
concept:biotechcompany:echelon_corporation,concept:company,60
concept:retailstore:subway,concept:agent:search,4
concept:retailstore:subway,concept:city:new_york_city,58
concept:retailstore:subway,concept:retailstore,60
concept:biotechcompany:n1_2_areas_covered_in_this_report,concept:biotechcompany,60
concept:biotechcompany:fairfax_financial_holdings_limited,concept:biotechcompany,60
concept:biotechcompany:shire_biochem,concept:biotechcompany,60
concept:biotechcompany:meridian_medical_technologies,concept:biotechcompany,60
concept:shoppingmall:tysons_galleria,concept:shoppingmall,60
concept:biotechcompany:pfizer_company,concept:biotechcompany,60
concept:biotechcompany:sandy_spring_wtvr_tv_bancorp_inc,concept:biotechcompany,60
concept:biotechcompany:orbital_sciences,concept:biotechcompany,60
concept:biotechcompany:eplus_inc,concept:biotechcompany,60
concept:biotechcompany:genetic_technologies_grants,concept:biotechcompany,60
concept:biotechcompany:sense_technologies_inc,concept:biotechcompany,60
concept:biotechcompany:transtech,concept:biotechcompany,60
concept:biotechcompany:premiere_global_svcs_inc,concept:biotechcompany,60
concept:biotechcompany:bristol_myers,concept:drug:plavix,9
concept:biotechcompany:bristol_myers,concept:biotechcompany,60
concept:biotechcompany:ostex,concept:biotechcompany,60
concept:mountain:taal_volcano,concept:mountain,60
concept:biotechcompany:novartis_international_ag,concept:biotechcompany,60
concept:biotechcompany:home_properties_inc,concept:biotechcompany,60
concept:biotechcompany:cell_signaling,concept:biotechcompany,60
concept:biotechcompany:inovio_pharmaceuticals_inc,concept:biotechcompany,60
concept:biotechcompany:helix_medical,concept:biotechcompany,60
concept:biotechcompany:insmed_incorporated,concept:biotechcompany,60
concept:biotechcompany:colony_rih_holdings_inc,concept:biotechcompany,60
concept:biotechcompany:inrange_technologies_corp,concept:biotechcompany,60
concept:biotechcompany:encore_medical,concept:biotechcompany,60
concept:company:pepsico_foods,concept:company,60
concept:biotechcompany:nvr_inc,concept:biotechcompany,60
concept:biotechcompany:cephalon___inc,concept:biotechcompany,60
concept:biotechcompany:biomed_realty_trust_inc,concept:biotechcompany,60
concept:retailstore:parkson,concept:company,60
concept:retailstore:parkson,concept:retailstore,60
concept:biotechcompany:c_m_s_bancorp_inc,concept:biotechcompany,60
concept:company:genencor,concept:company,60
concept:biotechcompany:select_comfort_corporation,concept:biotechcompany,60
concept:biotechcompany:electroregenesis_inc,concept:biotechcompany,60
concept:biotechcompany:pc_connection_inc,concept:biotechcompany,60
concept:biotechcompany:pc_connection_inc,concept:retailstore,60
concept:retailstore:fedex_corp,concept:company:fdx,13
concept:retailstore:fedex_corp,concept:country:u_s_,44
concept:retailstore:fedex_corp,concept:biotechcompany,60
concept:retailstore:fedex_corp,concept:company,60
concept:retailstore:fedex_corp,concept:retailstore,60
concept:retailstore:fedex_corp,concept:organization,60
concept:biotechcompany:brinx_resources_ltd,concept:biotechcompany,60
concept:biotechcompany:dawson_geophysical_co,concept:biotechcompany,60
concept:biotechcompany:ca_inc,concept:biotechcompany,60
concept:biotechcompany:caterpillar,concept:ceo:james_w__owens,3
concept:biotechcompany:caterpillar,concept:ceo:james_w__owens,5
concept:biotechcompany:caterpillar,concept:company:new_york,20
concept:biotechcompany:caterpillar,concept:ceo:james_w__owens,21
concept:biotechcompany:caterpillar,concept:city:peoria,26
concept:biotechcompany:caterpillar,concept:city:peoria,29
concept:biotechcompany:caterpillar,concept:ceo:james_w__owens,37
concept:biotechcompany:caterpillar,concept:ceo:james_w__owens,40
concept:biotechcompany:caterpillar,concept:ceo:james_w__owens,41
concept:biotechcompany:caterpillar,concept:person:jim_owens,42
concept:biotechcompany:caterpillar,concept:city:peoria,43
concept:biotechcompany:caterpillar,concept:stateorprovince:illinois,45
concept:biotechcompany:caterpillar,concept:ceo:james_w__owens,47
concept:biotechcompany:caterpillar,concept:person:jim_owens,49
concept:biotechcompany:caterpillar,concept:ceo:james_w__owens,59
concept:biotechcompany:caterpillar,concept:biotechcompany,60
concept:biotechcompany:caterpillar,concept:retailstore,60
concept:biotechcompany:caterpillar,concept:company,60
concept:biotechcompany:bank_of_new_york_co_inc,concept:biotechcompany,60
concept:biotechcompany:biovex_ltd,concept:biotechcompany,60
concept:biotechcompany:united_therapeutics_corporation,concept:biotechcompany,60
concept:company:quorumlabs,concept:company,60
concept:biotechcompany:kvh_industries_inc,concept:biotechcompany,60
concept:biotechcompany:texas_roadhouse_inc,concept:biotechcompany,60
concept:biotechcompany:automatic_data_processing_inc,concept:biotechcompany,60
concept:biotechcompany:natural_alternatives_international_inc,concept:biotechcompany,60
concept:biotechcompany:north_fork_bancorp_inc,concept:biotechcompany,60
concept:company:tiger_electronics,concept:company:hasbro,1
concept:company:tiger_electronics,concept:company,60
concept:biotechcompany:w_holding_co_inc,concept:biotechcompany,60
concept:biotechcompany:tapestry_pharmaceuticals,concept:biotechcompany,60
concept:biotechcompany:cutera_inc,concept:biotechcompany,60
concept:biotechcompany:alfacell_corporation,concept:biotechcompany,60
concept:biotechcompany:unica_corp,concept:biotechcompany,60
concept:biotechcompany:inspire_pharmaceuticals,concept:biotechcompany,60
concept:biotechcompany:central_european_media,concept:biotechcompany,60
concept:biotechcompany:magyar_bancorp_inc,concept:biotechcompany,60
concept:biotechcompany:sl_industries_inc,concept:biotechcompany,60
concept:biotechcompany:stellar_resources_ltd,concept:biotechcompany,60
concept:biotechcompany:applied_innovation_inc,concept:biotechcompany,60
concept:biotechcompany:pharmed_group,concept:biotechcompany,60
concept:biotechcompany:saks_inc,concept:biotechcompany,60
concept:biotechcompany:saks_inc,concept:retailstore,60
concept:biotechcompany:saks_inc,concept:company,60
concept:biotechcompany:midas_group_inc,concept:biotechcompany,60
concept:biotechcompany:unigene,concept:biotechcompany,60
concept:biotechcompany:mid_penn_bancorp_inc,concept:biotechcompany,60
concept:biotechcompany:maf_bancorp_inc,concept:biotechcompany,60
concept:biotechcompany:i_many_inc,concept:biotechcompany,60
concept:biotechcompany:walbro_corp,concept:biotechcompany,60
concept:biotechcompany:ebix_inc,concept:biotechcompany,60
concept:biotechcompany:decorator_industries_inc,concept:biotechcompany,60
concept:biotechcompany:biontech,concept:biotechcompany,60
concept:biotechcompany:aga_medical_corporation,concept:biotechcompany,60
concept:biotechcompany:transwitch_corp,concept:biotechcompany,60
concept:biotechcompany:white_knight_resources_ltd,concept:biotechcompany,60
concept:biotechcompany:dime_community,concept:biotechcompany,60
concept:company:vocus,concept:company:prweb,0
concept:company:vocus,concept:company:prweb,3
concept:company:vocus,concept:company,60
concept:biotechcompany:pharmion,concept:biotechcompany,60
concept:biotechcompany:allozyne_inc,concept:biotechcompany,60
concept:biotechcompany:sonoma_valley_bancorp,concept:biotechcompany,60
concept:biotechcompany:matthews_intl_corp,concept:biotechcompany,60
concept:biotechcompany:eurand,concept:biotechcompany,60
concept:biotechcompany:compass_minerals,concept:biotechcompany,60
concept:biotechcompany:jarden_corp,concept:biotechcompany,60
concept:biotechcompany:quanex_corp,concept:biotechcompany,60
concept:retailstore:bic_camera,concept:company,60
concept:retailstore:bic_camera,concept:retailstore,60
concept:biotechcompany:haverty_furniture_companies_inc,concept:biotechcompany,60
concept:biotechcompany:thoratec_corporation,concept:biotechcompany,60
concept:biotechcompany:federal_realty_investment_trust,concept:biotechcompany,60
concept:biotechcompany:rockford_corp,concept:biotechcompany,60
concept:biotechcompany:dr_reddy,concept:biotechcompany,60
concept:biotechcompany:kowa_pharmaceuticals,concept:biotechcompany,60
concept:biotechcompany:mylan_laboratories_inc,concept:biotechcompany,60
concept:biotechcompany:hoechst,concept:biotechcompany,60
concept:biotechcompany:authentec_inc,concept:biotechcompany,60
concept:biotechcompany:aeropostale_inc,concept:biotechcompany,60
concept:company:hewlett_packard_co_,concept:ceo:mark_v__hurd,3
concept:company:hewlett_packard_co_,concept:company,60
concept:biotechcompany:eastman_kodak_co,concept:biotechcompany,60
concept:biotechcompany:yanzhou_coal_mining,concept:biotechcompany,60
concept:biotechcompany:precision_drilling_trust,concept:biotechcompany,60
concept:biotechcompany:apogee_enterprises,concept:biotechcompany,60
concept:biotechcompany:bookham_inc,concept:biotechcompany,60
concept:biotechcompany:meadow_valley_corp,concept:biotechcompany,60
concept:biotechcompany:universal_corporation,concept:biotechcompany,60
concept:company:hensel_phelps,concept:company,60
concept:biotechcompany:pni_digital_media_inc,concept:biotechcompany,60
concept:biotechcompany:western_asset_managed_municipals_portfolio_inc,concept:biotechcompany,60
concept:biotechcompany:altarex,concept:biotechcompany,60
concept:biotechcompany:diamond_offshore_drilling,concept:biotechcompany,60
concept:biotechcompany:invado_pharmaceuticals,concept:biotechcompany,60
concept:biotechcompany:ttm_technologies_inc,concept:biotechcompany,60
concept:biotechcompany:elsaad_pharmaceutical_indust,concept:biotechcompany,60
concept:biotechcompany:mannkind,concept:biotechcompany,60
concept:company:hasbro,concept:radiostation:wotc,0
concept:company:hasbro,concept:company:tiger_electronics,0
concept:company:hasbro,concept:director:brian_goldner,3
concept:company:hasbro,concept:director:brian_goldner,40
concept:company:hasbro,concept:director:brian_goldner,41
concept:company:hasbro,concept:director:brian_goldner,42
concept:company:hasbro,concept:director:brian_goldner,47
concept:company:hasbro,concept:building:coast,56
concept:company:hasbro,concept:company,60
concept:biotechcompany:sigma_chemical_company,concept:biotechcompany,60
concept:biotechcompany:lcc_international_inc,concept:biotechcompany,60
concept:biotechcompany:medana_pharma_terpol_group,concept:biotechcompany,60
concept:biotechcompany:lsi_logic_corp,concept:biotechcompany,60
concept:biotechcompany:mcneil_specialty_products_company,concept:biotechcompany,60
concept:biotechcompany:pharming,concept:biotechcompany,60
concept:biotechcompany:vornado_realty_trust__vno,concept:biotechcompany,60
concept:biotechcompany:sl_green_realty,concept:biotechcompany,60
concept:biotechcompany:tower_group_inc,concept:biotechcompany,60
concept:biotechcompany:eli_lily,concept:city:indianapolis,43
concept:biotechcompany:eli_lily,concept:stateorprovince:indiana,45
concept:retailstore:bonwit_teller,concept:retailstore,60
concept:biotechcompany:msc_industrial_direct_co_inc,concept:biotechcompany,60
concept:biotechcompany:pride_international_inc,concept:biotechcompany,60
concept:biotechcompany:apothecus,concept:biotechcompany,60
concept:biotechcompany:medi_ject,concept:biotechcompany,60
concept:biotechcompany:union_bankshares,concept:biotechcompany,60
concept:biotechcompany:carrington_laboratories,concept:biotechcompany,60
concept:biotechcompany:alberto_culver_co,concept:biotechcompany,60
concept:organization:redmond_behemoth,concept:organization,60
concept:biotechcompany:ikon_office_solutions_inc,concept:biotechcompany,60
concept:biotechcompany:novex_pharma,concept:biotechcompany,60
concept:biotechcompany:wausau_mosinee_paper,concept:biotechcompany,60
concept:biotechcompany:searchlight_minerals_corp,concept:biotechcompany,60
concept:biotechcompany:novint_technologies_inc,concept:biotechcompany,60
concept:biotechcompany:wambaugh_standex_international_corporation,concept:biotechcompany,60
concept:biotechcompany:broadway_financial_corp,concept:biotechcompany,60
concept:biotechcompany:simpson_manufacturing_co_inc,concept:biotechcompany,60
concept:biotechcompany:regeneration_technologies,concept:biotechcompany,60
concept:biotechcompany:standard_parking_corp,concept:biotechcompany,60
concept:biotechcompany:icu_med_inc,concept:biotechcompany,60
concept:biotechcompany:zebra_technologies_corp,concept:biotechcompany,60
concept:biotechcompany:intendis,concept:biotechcompany,60
concept:biotechcompany:resverlogix_corp,concept:biotechcompany,60
concept:biotechcompany:host_hotels___resorts_inc,concept:biotechcompany,60
concept:biotechcompany:cadus_pharmaceutical_corp,concept:biotechcompany,60
concept:biotechcompany:global_imaging_systems_inc,concept:biotechcompany,60
concept:biotechcompany:rentrak_corp,concept:biotechcompany,60
concept:biotechcompany:adventrx_pharmaceuticals,concept:biotechcompany,60
concept:biotechcompany:genzyme_pharmaceuticals,concept:biotechcompany,60
concept:biotechcompany:wildlife_pharmaceuticals,concept:biotechcompany,60
concept:biotechcompany:verint_systems_inc,concept:biotechcompany,60
concept:organization:conde_group,concept:organization,60
concept:biotechcompany:sigma_tau_pharmaceuticals,concept:biotechcompany,60
concept:biotechcompany:inhibitex,concept:biotechcompany,60
concept:biotechcompany:kla_tencor_corp,concept:biotechcompany,60
concept:biotechcompany:threshold_pharmaceuticals,concept:biotechcompany,60
concept:biotechcompany:mcr_american_pharmaceuticals,concept:biotechcompany,60
concept:biotechcompany:altria_group,concept:company:kraft_foods,0
concept:biotechcompany:altria_group,concept:ceo:louis_c__camilleri,5
concept:biotechcompany:altria_group,concept:ceo:michael_e__szymanczyk,14
concept:biotechcompany:altria_group,concept:ceo:louis_c__camilleri,21
concept:biotechcompany:altria_group,concept:ceo:louis_c__camilleri,37
concept:biotechcompany:altria_group,concept:ceo:michael_e__szymanczyk,40
concept:biotechcompany:altria_group,concept:ceo:louis_c__camilleri,41
concept:biotechcompany:altria_group,concept:ceo:michael_e__szymanczyk,41
concept:biotechcompany:altria_group,concept:ceo:louis_c__camilleri,47
concept:biotechcompany:altria_group,concept:ceo:michael_e__szymanczyk,47
